election,tour,province_code,province,code_departement,code_commune,commune,commune_norm,code_bv,inscrits,votants,abstentions,exprimes,blancs,nuls,bureau_nom,bureau_nom_norm,match_score,etablissement_nom,etablissement_adresse,etablissement_theme1,etablissement_theme2,etablissement_theme3,longitude,latitude,geo_source,iris_id,iris_codgeo,iris_libgeo
legislatives_2024,1,,,988,98811,Koné,KONE,0012,643,428,215,414,11,3,Les Allamandas,ALLAMANDAS,0.93,Ecole publique Les Allamandas,242 RUE PAUL NAPOAREA,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,164.856461111321,-21.052040276968,etablissements_publics_nc,4,1101,Koné village
legislatives_2024,1,,,988,98812,Koumac,KOUMAC,0001,1379,920,459,909,8,3,Mairie 1 et centralisateur,MAIRIE ET CENTRALISATEUR,0.99,Mairie de Koumac,,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Koumac,164.280241420927,-20.5602050455624,arrete_manual_etablissements,9,1201,Koumac village
legislatives_2024,1,,,988,98812,Koumac,KOUMAC,0002,1780,1172,608,1156,8,8,École primaire Charles Mermoud 2,ECOLE PRIMAIRE CHARLES MERMOUD,0.874,Ecole Charles MERMOUD,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,164.282519595968,-20.5572929814306,etablissements_publics_nc,9,1201,Koumac village
legislatives_2024,1,,,988,98813,La Foa,LAFOA,0001,963,647,316,627,10,10,Centre socio-culturel,CENTRE SOCIO CULTUREL,,,,,,,165.82495689060195,-21.708500844468237,arrete_manual_tribus,12,1301,La Foa village
legislatives_2024,1,,,988,98813,La Foa,LAFOA,0002,840,593,247,588,1,4,Centre socio-culturel,CENTRE SOCIO CULTUREL,,,,,,,165.82495689060195,-21.708500844468237,arrete_manual_tribus,12,1301,La Foa village
legislatives_2024,1,,,988,98813,La Foa,LAFOA,0003,821,588,233,575,8,5,Centre socio-culturel,CENTRE SOCIO CULTUREL,,,,,,,165.82495689060195,-21.708500844468237,arrete_manual_tribus,12,1301,La Foa village
legislatives_2024,1,,,988,98813,La Foa,LAFOA,0004,843,557,286,544,6,7,Centre socio-culturel,CENTRE SOCIO CULTUREL,,,,,,,165.82495689060195,-21.708500844468237,arrete_manual_tribus,12,1301,La Foa village
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0001,707,425,282,423,2,0,Faré des îles,FARE ILES,,,,,,,164.9011843365689,-21.121493041727785,arrete_manual_tribus,112,2501,Pouembout village
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0002,634,398,236,397,0,1,Xepenehe,XEPENEHE,1,Chépénéhé,Lifou,LIEU_DIT_NC,TRIBU,Xepenehe,167.15272048120752,-20.78265899014055,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0003,767,524,243,523,0,1,Drueulu,DRUEULU,1,Douéoulou,Lifou,LIEU_DIT_NC,TRIBU,Drueulu,167.07853761275717,-20.930242999544458,tribus_villages_nc,14,1401,Gaitcha
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0004,400,274,126,271,3,0,Jozip,JOZIP,1,Jozip,Lifou,LIEU_DIT_NC,TRIBU,,167.34721888788647,-20.940435542649407,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0005,463,272,191,271,0,1,Jokin,JOKIN,1,Jokin,Lifou,LIEU_DIT_NC,TRIBU,,167.16447665584124,-20.703384020726688,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0006,399,215,184,209,0,6,Hmelek,HMELEK,1,Hmelek,Lifou,LIEU_DIT_NC,TRIBU,,167.28575148149378,-21.047986298100245,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0007,566,352,214,348,0,4,Mou,MOU,1,Mou,Lifou,LIEU_DIT_NC,TRIBU,Mu,167.41341301025318,-21.092299627592674,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0008,636,423,213,419,0,4,Hnathalo,HNATHALO,0.75,Hnacaöm,Lifou,LIEU_DIT_NC,TRIBU,,167.20569292168463,-20.72173372554335,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0009,234,144,90,141,0,3,Hnacaöm,HNACAOM,1,Hnacaöm,Lifou,LIEU_DIT_NC,TRIBU,,167.20569292168463,-20.72173372554335,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0010,347,235,112,233,0,2,Siloam,SILOAM,1,Siloam,Lifou,LIEU_DIT_NC,TRIBU,,167.10495154784974,-20.76013449602238,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0011,362,203,159,201,0,2,Wasany,WASANY,1,Wasany,Lifou,LIEU_DIT_NC,TRIBU,,167.37793880476198,-21.00787866730366,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0012,193,66,127,66,0,0,Tiga,TIGA,1,Tiga,Lifou,LIEU_DIT_NC,TRIBU,Toka,167.79672481501146,-21.094104177809253,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0013,780,519,261,515,1,3,Luecila,LUECILA,1,Luecila,Lifou,LIEU_DIT_NC,TRIBU,,167.25787949950455,-20.900908884449866,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0014,438,260,178,258,0,2,Hapetra,HAPETRA,1,Hapetra,Lifou,LIEU_DIT_NC,TRIBU,,167.14706004416075,-20.93025342048714,tribus_villages_nc,14,1401,Gaitcha
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0015,422,230,192,229,0,1,Nang,NANG,,,,,,,167.2237643213265,-20.78244820991056,arrete_manual_tribus,16,1403,Wet
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0016,184,97,87,97,0,0,Xodre,XODRE,1,Xode,Lifou,LIEU_DIT_NC,TRIBU,Xodre,167.41059644422373,-21.127373900931634,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0017,436,283,153,280,2,1,Huiwatrul,HUIWATRUL,1,Huiwatrul,Lifou,LIEU_DIT_NC,TRIBU,Hunöj,167.34969330586503,-21.090299188696775,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0018,381,213,168,211,2,0,Wedrumel,WEDRUMEL,1,Wedumel,Lifou,LIEU_DIT_NC,TRIBU,Wedrumel,167.1109551627598,-20.984726331890663,tribus_villages_nc,14,1401,Gaitcha
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0019,410,242,168,238,0,4,Traput,TRAPUT,1,Traput,Lifou,LIEU_DIT_NC,TRIBU,,167.30947771877948,-20.931287472634196,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0020,484,264,220,257,5,2,Kedeigne,KEDEIGNE,1,Kedeigne,Lifou,LIEU_DIT_NC,TRIBU,Kejëny,167.21465752873138,-21.037060872425982,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0021,307,170,137,170,0,0,Tingeting,TINGETING,1,Tingeting,Lifou,LIEU_DIT_NC,TRIBU,,167.26667509635985,-20.741613827760364,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0022,242,153,89,152,0,1,Hunëtë,HUNETE,1,Hunëtë,Lifou,LIEU_DIT_NC,TRIBU,,167.09364365001284,-20.763254184835077,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0023,360,219,141,217,2,0,Luengoni,LUENGONI,,,,,,,167.4090226,-21.033997,tidygeocoder_osm,,,
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0024,159,80,79,80,0,0,Hnanemuhaetra,HNANEMUHAETRA,1,Hnanemuhaetra,Lifou,LIEU_DIT_NC,TRIBU,,167.2208209830944,-20.707970338645733,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0025,262,160,102,159,0,1,Hnassé,HNASSE,0.833,Hnaasé,Lifou,LIEU_DIT_NC,TRIBU,,167.26043772263108,-20.9143896938111,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0026,183,118,65,116,2,0,Kirinata,KIRINATA,1,Kirinata,Lifou,LIEU_DIT_NC,TRIBU,,167.24979496278135,-20.81569061412791,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0027,247,138,109,138,0,0,Lieu de vote délocalisé n°1 de Lifou à Nouméa,LIEU VOTE DELOCALISE LIFOU A NOUMEA,,Centre Culturel Ko We Kara,72 RUE AMPERE,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.456104572757,-22.2355536217178,arrete_manual_etablissements,68,1832,Zone industrielle Ducos
legislatives_2024,1,,,988,98814,Lifou,LIFOU,0028,132,79,53,77,2,0,Lieu de vote délocalisé n°2 de Lifou à Nouméa,LIEU VOTE DELOCALISE LIFOU A NOUMEA,,Centre Culturel Ko We Kara,72 RUE AMPERE,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.456104572757,-22.2355536217178,arrete_manual_etablissements,68,1832,Zone industrielle Ducos
legislatives_2024,1,,,988,98815,Maré,MARE,0001,609,423,186,419,3,1,Tadine,TADINE,1,Tadine,Maré,LIEU_DIT_NC,TRIBU,Tadin,167.88122247564291,-21.54648900532693,tribus_villages_nc,19,1503,Tadine Pénélo
legislatives_2024,1,,,988,98815,Maré,MARE,0002,652,435,217,434,1,0,Hnawayatche,HNAWAYATCHE,1,Hnawayatche,Maré,LIEU_DIT_NC,TRIBU,Hnawayaca,167.85931527784155,-21.444202132872793,tribus_villages_nc,17,1501,Guahma
legislatives_2024,1,,,988,98815,Maré,MARE,0003,366,254,112,245,0,9,Tenane,TENANE,1,Tenan,Maré,LIEU_DIT_NC,TRIBU,,167.89430877263374,-21.40460074703544,tribus_villages_nc,17,1501,Guahma
legislatives_2024,1,,,988,98815,Maré,MARE,0004,344,214,130,213,0,1,Atha,ATHA,1,Atha,Maré,LIEU_DIT_NC,TRIBU,,168.01753084168095,-21.470451728197048,tribus_villages_nc,18,1502,La Roche
legislatives_2024,1,,,988,98815,Maré,MARE,0005,441,243,198,243,0,0,Tawainedre,TAWAINEDRE,1,Taweinedr,Maré,LIEU_DIT_NC,TRIBU,,168.08527860190287,-21.502551487309265,tribus_villages_nc,19,1503,Tadine Pénélo
legislatives_2024,1,,,988,98815,Maré,MARE,0006,780,500,280,487,13,0,Penelo,PENELO,1,Penelo,Maré,LIEU_DIT_NC,TRIBU,,168.08945780342214,-21.571088655754444,tribus_villages_nc,19,1503,Tadine Pénélo
legislatives_2024,1,,,988,98815,Maré,MARE,0007,655,426,229,422,0,4,Wabao,WABAO,1,Wabao,Maré,LIEU_DIT_NC,TRIBU,Wabawo,167.93937201549338,-21.60210597985789,tribus_villages_nc,19,1503,Tadine Pénélo
legislatives_2024,1,,,988,98815,Maré,MARE,0008,789,550,239,549,0,1,Nece,NECE,1,Netché,Maré,LIEU_DIT_NC,TRIBU,Nece,167.8385405434138,-21.49048664280733,tribus_villages_nc,17,1501,Guahma
legislatives_2024,1,,,988,98815,Maré,MARE,0009,271,156,115,154,2,0,Ménaku,MENAKU,1,Menaku,Maré,LIEU_DIT_NC,TRIBU,,167.96911686605617,-21.444234250592025,tribus_villages_nc,17,1501,Guahma
legislatives_2024,1,,,988,98815,Maré,MARE,0010,360,238,122,236,1,1,Mebuet,MEBUET,1,Mebuet,Maré,LIEU_DIT_NC,TRIBU,,167.84863195183632,-21.51331947619321,tribus_villages_nc,17,1501,Guahma
legislatives_2024,1,,,988,98815,Maré,MARE,0011,298,153,145,153,0,0,Roh,ROH,0.95,Ro,Maré,LIEU_DIT_NC,TRIBU,,167.86202487687797,-21.39242632802858,tribus_villages_nc,17,1501,Guahma
legislatives_2024,1,,,988,98815,Maré,MARE,0012,377,249,128,248,0,1,Eni,ENI,1,Eni,Maré,LIEU_DIT_NC,TRIBU,,167.94942757221617,-21.62666270346723,tribus_villages_nc,19,1503,Tadine Pénélo
legislatives_2024,1,,,988,98815,Maré,MARE,0013,670,384,286,382,0,2,La Roche,ROCHE,1,La Roche,Maré,LIEU_DIT_NC,TRIBU,,168.03155085257677,-21.471745123256497,tribus_villages_nc,18,1502,La Roche
legislatives_2024,1,,,988,98815,Maré,MARE,0014,430,295,135,295,0,0,Tuho,TUHO,1,Tuho,Maré,LIEU_DIT_NC,TRIBU,Tuo,167.89428156445027,-21.49517949257516,tribus_villages_nc,17,1501,Guahma
legislatives_2024,1,,,988,98816,Moindou,MOINDOU,0001,832,613,219,603,8,2,Mairie,MAIRIE,0.7,MOINDOU,Moindou,LIEU_DIT_NC,VILLE,Mére Mwêro,165.67695619871748,-21.69271000327087,tribus_villages_nc,20,1601,Moindou
legislatives_2024,1,,,988,98817,Le Mont-Dore,MONTDORE,0001,1007,594,413,571,16,7,Mairie de BOULARI,MAIRIE BOULARI,0.727,Marina de Port Boulari,RUE DES THAZARDS,PARC ESPACE PUBLIC ET LOISIR,Espaces de loisirs,Marinas port de plaisance et port à sec,166.523722376157,-22.2317078297453,etablissements_publics_nc,,,
legislatives_2024,1,,,988,98817,Le Mont-Dore,MONTDORE,0002,707,415,292,398,15,2,Groupe scolaire Hélène CHANIEL,GROUPE SCOLAIRE HELENE CHANIEL,1,Groupe scolaire Hélène Chaniel,105 RUE HELENE CHANIEL,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.485528594387,-22.2217711398288,etablissements_publics_nc,23,1703,Pont des Fran‡ais
legislatives_2024,1,,,988,98817,Le Mont-Dore,MONTDORE,0003,975,653,322,628,15,10,École primaire Adolphe BOUTAN,ECOLE PRIMAIRE ADOLPHE BOUTAN,0.828,Ecole primaire de l'Ile-Ouen,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.841440737558,-22.4256696418669,etablissements_publics_nc,35,1715,Mouirange - Grand Sud - Ile Ouen
legislatives_2024,1,,,988,98817,Le Mont-Dore,MONTDORE,0004,973,614,359,588,17,9,École primaire Louis Henri GALINIE 1,ECOLE PRIMAIRE LOUIS HENRI GALINIE,0.923,Ecole primaire Louis Henri Galinié,1133 RUE DES TROIS BANIANS,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.512755378687,-22.2163077194956,etablissements_publics_nc,25,1705,Robinson Nord
legislatives_2024,1,,,988,98817,Le Mont-Dore,MONTDORE,0005,1116,423,693,417,1,5,École La Rizière 1,ECOLE RIZIERE,0.734,Ecole primaire La Rizière,89 RUE DU VIEUX PONT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.573975497183,-22.2332233282141,etablissements_publics_nc,30,1710,La Coulée Nord
legislatives_2024,1,,,988,98817,Le Mont-Dore,MONTDORE,0006,969,566,403,543,19,4,École primaire du Vallon Dore,ECOLE PRIMAIRE VALLON DORE,0.886,Ecole élémentaire du Vallon-Dore,1622 LA CORNICHE DU MONT DORE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.571853310489,-22.2757480668132,etablissements_publics_nc,32,1712,Vallon Dore
legislatives_2024,1,,,988,98817,Le Mont-Dore,MONTDORE,0007,107,33,74,32,0,1,Ouara,OUARA,1,Ouara,Mont-Dore,LIEU_DIT_NC,TRIBU,,166.84029773306233,-22.42316008394107,tribus_villages_nc,35,1715,Mouirange - Grand Sud - Ile Ouen
legislatives_2024,1,,,988,98817,Le Mont-Dore,MONTDORE,0008,1060,698,362,677,13,8,Groupe scolaire de Boulari 1,GROUPE SCOLAIRE BOULARI,1,Groupe scolaire de Boulari,154 RUE ANTOINE GRISCELLI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.520855451452,-22.2274992832452,etablissements_publics_nc,27,1707,Boulari
legislatives_2024,1,,,988,98817,Le Mont-Dore,MONTDORE,0009,1096,501,595,483,8,10,Mairie annexe de Plum 1,MAIRIE ANNEXE PLUM,0.782,Mairie annexe du Mont-Dore,9048 LA CORNICHE DU MONT DORE,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Mont-Dore,166.623268718041,-22.2730906933136,etablissements_publics_nc,34,1714,Plum
legislatives_2024,1,,,988,98817,Le Mont-Dore,MONTDORE,0010,1103,366,737,353,9,4,École La Rizière 2,ECOLE RIZIERE,0.734,Ecole primaire La Rizière,89 RUE DU VIEUX PONT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.573975497183,-22.2332233282141,etablissements_publics_nc,30,1710,La Coulée Nord
legislatives_2024,1,,,988,98817,Le Mont-Dore,MONTDORE,0011,856,560,296,546,5,9,Groupe scolaire de Boulari 2,GROUPE SCOLAIRE BOULARI,1,Groupe scolaire de Boulari,154 RUE ANTOINE GRISCELLI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.520855451452,-22.2274992832452,etablissements_publics_nc,27,1707,Boulari
legislatives_2024,1,,,988,98817,Le Mont-Dore,MONTDORE,0012,818,498,320,490,7,1,Groupe scolaire Saint-Michel 1,GROUPE SCOLAIRE SAINT MICHEL,0.824,Groupe scolaire de Saint-Joseph de Cluny,367 RUE CHARLES FRANCOIS BEAUTEMPS BEAUPRE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.499920849353,-22.2240498676639,etablissements_publics_nc,24,1704,La Conception
legislatives_2024,1,,,988,98817,Le Mont-Dore,MONTDORE,0013,579,344,235,338,4,2,École maternelle Les Fougères,ECOLE MATERNELLE FOUGERES,0.69,Ecole primaire de l'Ile-Ouen,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.841440737558,-22.4256696418669,etablissements_publics_nc,35,1715,Mouirange - Grand Sud - Ile Ouen
legislatives_2024,1,,,988,98817,Le Mont-Dore,MONTDORE,0014,1092,626,466,608,16,2,École maternelle Les Dauphins,ECOLE MATERNELLE DAUPHINS,0.741,Ecole maternelle les Dauphins,1724 LA CORNICHE DU MONT DORE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.57252708408,-22.2768294716869,etablissements_publics_nc,32,1712,Vallon Dore
legislatives_2024,1,,,988,98817,Le Mont-Dore,MONTDORE,0015,1281,702,579,676,8,18,École maternelle Les Coccinelles,ECOLE MATERNELLE COCCINELLES,0.771,Ecole maternelle Les Coccinelles,2299 ROUTE DU VALLON DORE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.56758162382,-22.2502864537601,etablissements_publics_nc,31,1711,La Coulée Sud
legislatives_2024,1,,,988,98817,Le Mont-Dore,MONTDORE,0016,1128,718,410,705,5,8,École Saint-Joseph de CLUNY,ECOLE SAINT JOSEPH CLUNY,0.83,Communauté Saint Joseph de CLUNY,483 RUE CHARLES FRANCOIS BEAUTEMPS BEAUPRE,CULTE,Culte,Chapelle paroisse et centre religieux,166.499920601202,-22.2239776205159,etablissements_publics_nc,24,1704,La Conception
legislatives_2024,1,,,988,98817,Le Mont-Dore,MONTDORE,0017,948,616,332,592,23,1,École primaire Louis Henri GALINIE 2,ECOLE PRIMAIRE LOUIS HENRI GALINIE,0.923,Ecole primaire Louis Henri Galinié,1133 RUE DES TROIS BANIANS,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.512755378687,-22.2163077194956,etablissements_publics_nc,25,1705,Robinson Nord
legislatives_2024,1,,,988,98817,Le Mont-Dore,MONTDORE,0018,1078,693,385,677,12,4,Groupe scolaire de Boulari 3,GROUPE SCOLAIRE BOULARI,1,Groupe scolaire de Boulari,154 RUE ANTOINE GRISCELLI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.520855451452,-22.2274992832452,etablissements_publics_nc,27,1707,Boulari
legislatives_2024,1,,,988,98817,Le Mont-Dore,MONTDORE,0019,720,451,269,435,10,6,Groupe scolaire de Saint-Michel 2,GROUPE SCOLAIRE SAINT MICHEL,0.824,Groupe scolaire de Saint-Joseph de Cluny,367 RUE CHARLES FRANCOIS BEAUTEMPS BEAUPRE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.499920849353,-22.2240498676639,etablissements_publics_nc,24,1704,La Conception
legislatives_2024,1,,,988,98817,Le Mont-Dore,MONTDORE,0020,893,371,522,357,11,3,Groupe scolaire de Plum,GROUPE SCOLAIRE PLUM,0.86,Groupe scolaire de Yahoué,264 RUE DES OPUI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.489906860567,-22.2084828348965,etablissements_publics_nc,22,1702,Yahoué Sud
legislatives_2024,1,,,988,98817,Le Mont-Dore,MONTDORE,0021,718,322,396,312,8,2,École La Rizière 3,ECOLE RIZIERE,0.734,Ecole primaire La Rizière,89 RUE DU VIEUX PONT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.573975497183,-22.2332233282141,etablissements_publics_nc,30,1710,La Coulée Nord
legislatives_2024,1,,,988,98817,Le Mont-Dore,MONTDORE,0022,898,483,415,470,8,5,École de la Briqueterie 1,ECOLE BRIQUETERIE,0.756,Groupe scolaire La Briquetterie,297 RUE DES ROSEAUX,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.566445622614,-22.2625090934915,etablissements_publics_nc,32,1712,Vallon Dore
legislatives_2024,1,,,988,98817,Le Mont-Dore,MONTDORE,0023,850,457,393,443,9,5,École de la Briqueterie 2,ECOLE BRIQUETERIE,0.756,Groupe scolaire La Briquetterie,297 RUE DES ROSEAUX,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.566445622614,-22.2625090934915,etablissements_publics_nc,32,1712,Vallon Dore
legislatives_2024,1,,,988,98817,Le Mont-Dore,MONTDORE,0024,674,354,320,346,5,3,Mairie 2,MAIRIE,0.98,Mairie du Mont-Dore,4468 AVENUE DES DEUX BAIES,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Mont-Dore,166.523259425452,-22.2297495527098,etablissements_publics_nc,27,1707,Boulari
legislatives_2024,1,,,988,98817,Le Mont-Dore,MONTDORE,0025,862,532,330,519,8,5,Groupe scolaire de Yahoué,GROUPE SCOLAIRE YAHOUE,1,Groupe scolaire de Yahoué,264 RUE DES OPUI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.489906860567,-22.2084828348965,etablissements_publics_nc,22,1702,Yahoué Sud
legislatives_2024,1,,,988,98818,Nouméa,NOUMEA,0001,2230,736,1494,723,8,5,Mairie 1,MAIRIE,0.93,Hôtel de Ville de Nouméa,16 RUE DU GENERAL MANGIN,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Nouméa,166.439401925184,-22.2714056104229,etablissements_publics_nc,58,1822,Centre ville
legislatives_2024,1,,,988,98818,Nouméa,NOUMEA,0002,1611,728,883,710,7,11,Mairie 2,MAIRIE,0.93,Hôtel de Ville de Nouméa,16 RUE DU GENERAL MANGIN,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Nouméa,166.439401925184,-22.2714056104229,etablissements_publics_nc,58,1822,Centre ville
legislatives_2024,1,,,988,98818,Nouméa,NOUMEA,0003,1323,713,610,704,4,5,École Frédéric SURLEAU,ECOLE FREDERIC SURLEAU,0.836,Ecole Frédéric SURLEAU,5 RUE FREDERIC SURLEAU,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.446180272936,-22.2732842135737,etablissements_publics_nc,58,1822,Centre ville
legislatives_2024,1,,,988,98818,Nouméa,NOUMEA,0004,1231,754,477,743,9,2,École Marguerite LEFRANCOIS,ECOLE MARGUERITE LEFRANCOIS,0.821,Ecole Marguerite LEFRANCOIS,8 RUE FRANCOIS ECORCHON,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.446044574066,-22.2859909097298,etablissements_publics_nc,45,1809,Orphelinat
legislatives_2024,1,,,988,98818,Nouméa,NOUMEA,0005,1102,726,376,716,4,6,École Yvonne DUPONT 1,ECOLE YVONNE DUPONT,0.98,Parc école Yvonne DUPONT,2 RUE MARCELLIN LACABANNE,PARC ESPACE PUBLIC ET LOISIR,Parcs et espaces verts,Parc,166.442173657352,-22.2926748814035,etablissements_publics_nc,42,1806,Motor Pool - Receiving
legislatives_2024,1,,,988,98818,Nouméa,NOUMEA,0006,1349,815,534,804,7,4,École Eloi FRANC 1,ECOLE ELOI FRANC,0.83,Ecole Eloi FRANC,10 RUE PIERRE SAUVAN,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.447826467842,-22.2974281428095,etablissements_publics_nc,39,1803,Anse Vata Est
