election,tour,province,code_departement,code_commune,commune,commune_norm,code_bv,inscrits,votants,abstentions,exprimes,blancs,nuls,bureau_nom,bureau_nom_norm,match_score,etablissement_nom,etablissement_adresse,etablissement_theme1,etablissement_theme2,etablissement_theme3,longitude,latitude,geo_source,iris_id,iris_codgeo,iris_libgeo
referendum_2018,,,988,98823,PONERIHOUEN,PONERIHOUEN,0003,310,264,46,260,0,4,Tchamba,TCHAMBA,1,Tchamba,Ponérihouen,LIEU_DIT_NC,TRIBU,(Câba),165.2930233618618,-21.038585818858223,tribus_villages_nc,107,2303,Goyetta - Goa - Nébouéba - St Yves
referendum_2018,,,988,98824,POUEBO,POUEBO,0005,124,92,32,92,0,0,Colnett - maison commune,COLNETT MAISON COMMUNE,0.95,Colnett,Pouébo,LIEU_DIT_NC,TRIBU,,164.73002659765442,-20.4756971674156,tribus_villages_nc,110,2402,Tchamboéne - Diahoué - Colnett
referendum_2018,,,988,98826,POUM,POUM,0001,599,524,75,510,7,7,Mairie,MAIRIE,0.7,POUM,Poum,LIEU_DIT_NC,VILLE,,164.02565823453438,-20.232335490929035,tribus_villages_nc,114,2601,Poum du village - Poingam
referendum_2018,,,988,98827,POYA,POYA,0003,671,575,96,565,3,7,Népoui,NEPOUI,0.99,Népoui,Poya,ARRETE_MANUAL,VILLE,,164.99768585786552,-21.326893497720405,arrete_manual_tribus,116,2701,Poya villageé Népoui
referendum_2018,,,988,98830,TOUHO,TOUHO,0001,959,810,149,801,3,6,Mairie,MAIRIE,0.7,TOUHO,Touho,LIEU_DIT_NC,VILLE,Tuo,165.23869122747195,-20.77975735338533,tribus_villages_nc,122,3001,Touho village
referendum_2018,,,988,98802,BOULOUPARIS,BOULOUPARI,0002,1125,1006,119,998,3,5,Centre Culturel,CENTRE CULTUREL,0.833,Centre Socioculturel,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Foyer socio culturel,166.049037015845,-21.8654352350015,etablissements_publics_nc,88,201,Boulouparis village
referendum_2018,,,988,98803,BOURAIL,BOURAIL,0001,602,533,69,526,3,4,Mairie,MAIRIE,0.98,Mairie de Bourail,,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Bourail,165.497503614793,-21.5680444203004,etablissements_publics_nc,125,301,Bourail village
referendum_2018,,,988,98803,BOURAIL,BOURAIL,0003,842,769,73,762,3,4,Colisée,COLISEE,0.93,Le Colisée - Salle de spectacle,,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Salle de concert,165.49385205691,-21.5656940047007,etablissements_publics_nc,125,301,Bourail village
referendum_2018,,,988,98804,CANALA,CANALA,0002,793,732,61,728,1,3,Nakéty,NAKETY,1,Nakéty,Canala,LIEU_DIT_NC,TRIBU,Nèkètè,166.04631481753384,-21.54222544058342,tribus_villages_nc,137,403,Gélima - Nakéty
referendum_2018,,,988,98804,CANALA,CANALA,0004,789,672,117,664,2,6,Méhoué,MEHOUE,1,Méhoué,Canala,LIEU_DIT_NC,TRIBU,Mèèwéé,165.9494172177474,-21.51958486452521,tribus_villages_nc,136,401,Canala village
referendum_2018,,,988,98804,CANALA,CANALA,0006,284,234,50,228,2,4,Mérénémé,MERENEME,1,Mérénémé,Canala,LIEU_DIT_NC,TRIBU,,165.92818615112122,-21.514857403632252,tribus_villages_nc,136,401,Canala village
referendum_2018,,,988,98805,DUMBEA,DUMBEA,0005,1274,1059,215,1046,7,6,Ecole primaire Mainguet 2,ECOLE PRIMAIRE MAINGUET,0.952,Ecole primaire Jack Mainguet,73 RUE JEAN FRANCOIS LAPEROUSE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.474584305922,-22.2148395317313,etablissements_publics_nc,138,501,Coeur de ville urbain
referendum_2018,,,988,98805,DUMBEA,DUMBEA,0008,898,729,169,719,4,6,Centre culturel de Dumbéa 1,CENTRE CULTUREL DUMBEA,1,Centre culturel de Dumbéa,56 AVENUE D'AUTEUIL,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.474126141924,-22.2081759337081,etablissements_publics_nc,140,503,Koutio Secal
referendum_2018,,,988,98805,DUMBEA,DUMBEA,0014,902,774,128,766,3,5,Ecole maternelle l'Oasis 2,ECOLE MATERNELLE L OASIS,0.729,Ecole maternelle L'Oasis,39 RUE JACQUES MONOD,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.461460951246,-22.2085634346196,etablissements_publics_nc,141,504,Koutio érudits
referendum_2018,,,988,98805,DUMBEA,DUMBEA,0018,1057,883,174,873,6,4,Groupe scolaire Renée Fong 2,GROUPE SCOLAIRE RENEE FONG,1,Groupe scolaire Renée FONG,2 BIS ALLEE JEAN-LOUIS MARIE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.44418672502,-22.192372203396,etablissements_publics_nc,148,511,Dumbea/mer Est - Plaine Adam
referendum_2018,,,988,98807,HIENGHENE,HIENGHENE,0003,114,97,17,97,0,0,Bas-Coulna,BAS COULNA,1,Bas-Coulna,Hienghène,LIEU_DIT_NC,TRIBU,Wan Déuc,164.78261362354763,-20.687835024386533,tribus_villages_nc,156,704,Tiendanite Ouayaguette
referendum_2018,,,988,98807,HIENGHENE,HIENGHENE,0006,209,177,32,173,1,3,Ouaième,OUAIEME,1,Ouaïème,Hienghène,LIEU_DIT_NC,TRIBU,Wâyém,164.84911233352278,-20.61488125992091,tribus_villages_nc,155,701,Hienghéne littoral
referendum_2018,,,988,98807,HIENGHENE,HIENGHENE,0009,583,527,56,516,4,7,Ouaré,OUARE,1,Ouaré,Hienghène,LIEU_DIT_NC,TRIBU,Waré,164.93523458965643,-20.673024668353836,tribus_villages_nc,155,701,Hienghéne littoral
referendum_2018,,,988,98808,HOUAILOU,HOUAILOU,0001,410,333,77,324,3,6,Mairie,MAIRIE,0.7,HOUAÏLOU,Houaïlou,LIEU_DIT_NC,VILLE,Waa wi Luu,165.6260919909217,-21.278284372962112,tribus_villages_nc,157,801,Houailou village
referendum_2018,,,988,98808,HOUAILOU,HOUAILOU,0006,494,399,95,396,1,2,Coula,COULA,1,Coula,Houaïlou,LIEU_DIT_NC,TRIBU,Kuru raa,165.44899405604838,-21.336853600338287,tribus_villages_nc,160,807,Boréaré - Coula - Karagreu
referendum_2018,,,988,98808,HOUAILOU,HOUAILOU,0008,498,428,70,424,0,4,Nédivin,NEDIVIN,1,Nédivin,Houaïlou,LIEU_DIT_NC,TRIBU,Nédii vârâ,165.57082158687447,-21.289736384804883,tribus_villages_nc,159,805,Nédivin - Bas Nindien
referendum_2018,,,988,98811,KONE,KONE,0004,263,245,18,245,0,0,Tiaoué,TIAOUE,0.93,Ecole publique de Tiaoué,RM5,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,164.916802108,-21.0000621217301,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
referendum_2018,,,988,98811,KONE,KONE,0005,125,115,10,115,0,0,Atéou,ATEOU,0.93,Ecole publique d'Atéou,Route de l'EGLISE d'ATEOU,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,164.90654574925,-20.9500343540188,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
referendum_2018,,,988,98811,KONE,KONE,0006,214,187,27,185,0,2,Bopope,BOPOPE,0.93,Ecole privée protestante Bopope,ROUTE BOPOPE BOPOPE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,165.079714634727,-20.9178415050895,etablissements_publics_nc,8,1108,Bopope
referendum_2018,,,988,98833,KOUAOUA,KOUAOUA,0002,262,212,50,210,1,1,Maison commune de Ouérou-Pimet,MAISON COMMUNE OUEROU PIMET,0.95,Ouéroupimé,Kouaoua,LIEU_DIT_NC,TRIBU,Wérupimé,165.72221294003012,-21.49791198784617,tribus_villages_nc,135,3302,Méa Mébara - Ouérou Pimet
referendum_2018,,,988,98833,KOUAOUA,KOUAOUA,0003,145,136,9,134,1,1,Koh,KOH,1,Koh,Kouaoua,LIEU_DIT_NC,TRIBU,,165.83542921955194,-21.536184530370736,tribus_villages_nc,135,3302,Méa Mébara - Ouérou Pimet
referendum_2018,,,988,98813,LA FOA,LAFOA,0003,788,723,65,713,3,7,Centre socio-culturel,CENTRE SOCIO CULTUREL,,,,,,,165.82495689060195,-21.708500844468237,arrete_manual_tribus,12,1301,La Foa village
referendum_2018,,,988,98814,LIFOU,LIFOU,0014,337,221,116,220,0,1,Hapetra,HAPETRA,1,Hapetra,Lifou,LIEU_DIT_NC,TRIBU,,167.14706004416075,-20.93025342048714,tribus_villages_nc,14,1401,Gaitcha
referendum_2018,,,988,98814,LIFOU,LIFOU,0015,349,176,173,176,0,0,Nang,NANG,,,,,,,167.2237643213265,-20.78244820991056,arrete_manual_tribus,16,1403,Wet
referendum_2018,,,988,98814,LIFOU,LIFOU,0017,375,244,131,243,0,1,Huiwatrul,HUIWATRUL,1,Huiwatrul,Lifou,LIEU_DIT_NC,TRIBU,Hunöj,167.34969330586503,-21.090299188696775,tribus_villages_nc,15,1402,Lössi
referendum_2018,,,988,98814,LIFOU,LIFOU,0025,218,114,104,114,0,0,Hnassé,HNASSE,0.833,Hnaasé,Lifou,LIEU_DIT_NC,TRIBU,,167.26043772263108,-20.9143896938111,tribus_villages_nc,15,1402,Lössi
referendum_2018,,,988,,ILE DES PINS,ILEDESPINS,0003,130,129,1,128,0,1,Lieu de vote délocalisé de l’Ile-des-Pins à Nouméa,LIEU DE VOTE DELOCALISE DE L ILE DES PINS A NOUMEA,,,,,,,,,,,,
referendum_2018,,,988,98815,MARE,MARE,0001,929,457,472,447,0,10,Tadine,TADINE,1,Tadine,Maré,LIEU_DIT_NC,TRIBU,Tadin,167.88122247564291,-21.54648900532693,tribus_villages_nc,19,1503,Tadine Pénélo
referendum_2018,,,988,98815,MARE,MARE,0002,645,241,404,237,0,4,Hnawayatche,HNAWAYATCHE,1,Hnawayatche,Maré,LIEU_DIT_NC,TRIBU,Hnawayaca,167.85931527784155,-21.444202132872793,tribus_villages_nc,17,1501,Guahma
referendum_2018,,,988,98815,MARE,MARE,0010,330,143,187,139,2,2,Mebuet,MEBUET,1,Mebuet,Maré,LIEU_DIT_NC,TRIBU,,167.84863195183632,-21.51331947619321,tribus_villages_nc,17,1501,Guahma
referendum_2018,,,988,98817,MONT-DORE,MONTDORE,0004,750,653,97,637,2,14,École primaire Louis Henri GALINIE 1,ECOLE PRIMAIRE LOUIS HENRI GALINIE,0.923,Ecole primaire Louis Henri Galinié,1133 RUE DES TROIS BANIANS,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.512755378687,-22.2163077194956,etablissements_publics_nc,25,1705,Robinson Nord
referendum_2018,,,988,98817,MONT-DORE,MONTDORE,0006,717,601,116,583,8,10,École primaire du Vallon Dore,ECOLE PRIMAIRE VALLON DORE,0.886,Ecole élémentaire du Vallon-Dore,1622 LA CORNICHE DU MONT DORE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.571853310489,-22.2757480668132,etablissements_publics_nc,32,1712,Vallon Dore
referendum_2018,,,988,98817,MONT-DORE,MONTDORE,0011,699,596,103,582,6,8,Groupe scolaire de Boulari 2,GROUPE SCOLAIRE BOULARI,1,Groupe scolaire de Boulari,154 RUE ANTOINE GRISCELLI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.520855451452,-22.2274992832452,etablissements_publics_nc,27,1707,Boulari
referendum_2018,,,988,98817,MONT-DORE,MONTDORE,0014,738,640,98,634,1,5,École maternelle Les Dauphins,ECOLE MATERNELLE DAUPHINS,0.741,Ecole maternelle les Dauphins,1724 LA CORNICHE DU MONT DORE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.57252708408,-22.2768294716869,etablissements_publics_nc,32,1712,Vallon Dore
referendum_2018,,,988,98817,MONT-DORE,MONTDORE,0018,772,627,145,619,6,2,Groupe scolaire de Boulari 3,GROUPE SCOLAIRE BOULARI,1,Groupe scolaire de Boulari,154 RUE ANTOINE GRISCELLI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.520855451452,-22.2274992832452,etablissements_publics_nc,27,1707,Boulari
referendum_2018,,,988,98817,MONT-DORE,MONTDORE,0019,595,512,83,492,10,10,Groupe scolaire de Saint-Michel 2,GROUPE SCOLAIRE SAINT MICHEL,0.824,Groupe scolaire de Saint-Joseph de Cluny,367 RUE CHARLES FRANCOIS BEAUTEMPS BEAUPRE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.499920849353,-22.2240498676639,etablissements_publics_nc,24,1704,La Conception
referendum_2018,,,988,98817,MONT-DORE,MONTDORE,0025,731,623,108,613,3,7,Groupe scolaire de Yahoué,GROUPE SCOLAIRE YAHOUE,1,Groupe scolaire de Yahoué,264 RUE DES OPUI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.489906860567,-22.2084828348965,etablissements_publics_nc,22,1702,Yahoué Sud
referendum_2018,,,988,98818,NOUMEA,NOUMEA,0007,706,604,102,595,5,4,École Eloi FRANC 2,ECOLE ELOI FRANC,0.83,Ecole Eloi FRANC,10 RUE PIERRE SAUVAN,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.447826467842,-22.2974281428095,etablissements_publics_nc,39,1803,Anse Vata Est
referendum_2018,,,988,98818,NOUMEA,NOUMEA,0008,613,543,70,541,1,1,École Fernande LERICHE 1,ECOLE FERNANDE LERICHE,0.836,Ecole Fernande LERICHE,13 RUE PIERRE SAUVAN,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.448431376266,-22.2984740950672,etablissements_publics_nc,39,1803,Anse Vata Est
referendum_2018,,,988,98818,NOUMEA,NOUMEA,0013,768,663,105,657,5,1,École Ernest RISBEC 2,ECOLE ERNEST RISBEC,0.859,Ecole Ernest RISBEC,19 RUE DU COMMANDANT RIVIERE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.451704940929,-22.2838445188063,etablissements_publics_nc,44,1808,Trianon
referendum_2018,,,988,98818,NOUMEA,NOUMEA,0017,871,764,107,754,6,4,École Candide KOCH 2,ECOLE CANDIDE KOCH,0.833,Ecole Candide KOCH,33 RUE TARAGNAT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.456450040223,-22.2745660873879,etablissements_publics_nc,49,1813,Vallée des Colons Sud Ouest
referendum_2018,,,988,98818,NOUMEA,NOUMEA,0024,972,740,232,732,7,1,École Christine BOLETTI 2,ECOLE CHRISTINE BOLETTI,0.792,Ecole Christine BOLETTI,10 RUE CHARLES STEINMETZ,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.465990390657,-22.2661773380247,etablissements_publics_nc,63,1827,Aérodrome Sud
referendum_2018,,,988,98818,NOUMEA,NOUMEA,0025,856,758,98,749,7,2,École Michel CACOT 1,ECOLE MICHEL CACOT,0.85,Ecole Michel CACOT,231 RUE ARMAND OHLEN,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.463652223431,-22.2662199324801,etablissements_publics_nc,62,1826,Portes de Fer - Sud
referendum_2018,,,988,98818,NOUMEA,NOUMEA,0033,1024,816,208,805,5,6,École Robert BURCK,ECOLE ROBERT BURCK,0.833,Ecole Robert BURCK,3 RUE DU CAPITAINE VIDAL,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.463601949873,-22.2382604330193,etablissements_publics_nc,69,1833,Riviére Salée Sud
referendum_2018,,,988,98818,NOUMEA,NOUMEA,0042,1180,929,251,909,11,9,École Gustave LODS 2,ECOLE GUSTAVE LODS,0.85,Ecole Gustave LODS,63 RUE VARIN,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.435430928496,-22.2381371662114,etablissements_publics_nc,79,1843,Logicoop
referendum_2018,,,988,98818,NOUMEA,NOUMEA,0048,929,722,207,706,8,8,École Marguerite ARSAPIN,ECOLE MARGUERITE ARSAPIN,0.74,Ecole Marguerite CARLIER,14 RUE DE BOUGAINVILLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.454280714904,-22.2790060967446,etablissements_publics_nc,47,1811,Faubourg Blanchot
referendum_2018,,,988,98818,NOUMEA,NOUMEA,0049,838,722,116,716,3,3,École les PERVENCHES,ECOLE PERVENCHES,0.717,Ecole LES PERVENCHES,4 RUE PIERRE ARTIGUE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.463935144665,-22.2575766179093,etablissements_publics_nc,62,1826,Portes de Fer - Sud
referendum_2018,,,988,98819,OUEGOA,OUEGOA,0001,796,684,112,677,3,4,Mairie,MAIRIE,0.7,OUEGOA,Ouégoa,LIEU_DIT_NC,VILLE,,164.43943670837254,-20.34408534785039,tribus_villages_nc,82,1901,Ouégoa village - Balagam - Paraoua - Tarap
referendum_2018,,,988,98819,OUEGOA,OUEGOA,0004,151,134,17,134,0,0,Tiari,TIARI,1,Tiari,Ouégoa,LIEU_DIT_NC,TRIBU,Ciari,164.3468221527753,-20.245820839427363,tribus_villages_nc,83,1902,Pam - Tiari
referendum_2018,,,988,98820,OUVEA,OUVEA,0007,258,176,82,175,0,1,Lekine,LEKINE,1,Lekine,Ouvéa,LIEU_DIT_NC,TRIBU,Lekiny,166.49017173263093,-20.69359693939266,tribus_villages_nc,87,2003,Mouli
referendum_2018,,,988,98821,PAITA,PAITA,0005,719,619,100,608,4,7,Dock socio-culturel 5,DOCK SOCIO CULTUREL,0.973,Dock socioculturel,AVENUE JAMES PADDON,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.366370328351,-22.1294955354086,etablissements_publics_nc,91,2101,Paita centre
referendum_2018,,,988,98821,PAITA,PAITA,0008,735,633,102,621,6,6,École James Paddon,ECOLE JAMES PADDON,0.8,Ecole James Paddon,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.359353160601,-22.1337644237458,etablissements_publics_nc,91,2101,Paita centre
referendum_2018,,,988,98821,PAITA,PAITA,0009,751,604,147,593,6,5,École élémentaire Scheffleras 1,ECOLE ELEMENTAIRE SCHEFFLERAS,1,Ecole Scheffleras,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.36989887391,-22.1257398247667,etablissements_publics_nc,92,2102,Scheffleras
referendum_2018,,,988,98821,PAITA,PAITA,0010,794,684,110,664,16,4,École élémentaire Scheffleras 2,ECOLE ELEMENTAIRE SCHEFFLERAS,1,Ecole Scheffleras,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.36989887391,-22.1257398247667,etablissements_publics_nc,92,2102,Scheffleras
referendum_2018,,,988,98821,PAITA,PAITA,0012,572,508,64,499,2,7,École maternelle Scheffleras 2,ECOLE MATERNELLE SCHEFFLERAS,0.787,Ecole Scheffleras,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.36989887391,-22.1257398247667,etablissements_publics_nc,92,2102,Scheffleras
referendum_2018,,,988,98821,PAITA,PAITA,0013,774,671,103,661,5,5,École primaire Jean Ounou COTTIN 1,ECOLE PRIMAIRE JEAN OUNOU COTTIN,0.8,Groupe scolaire Jean Ounou COTTIN,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.265966445473,-22.0605318544913,etablissements_publics_nc,96,2106,Tamoa Bangou Saint Laurent
referendum_2018,,,988,98821,PAITA,PAITA,0014,797,700,97,686,6,8,École primaire Jean Ounou COTTIN 2,ECOLE PRIMAIRE JEAN OUNOU COTTIN,0.8,Groupe scolaire Jean Ounou COTTIN,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.265966445473,-22.0605318544913,etablissements_publics_nc,96,2106,Tamoa Bangou Saint Laurent
referendum_2018,,,988,98822,POINDIMIE,POINDIMIE,0002,499,441,58,425,6,10,Ouindo,OUINDO,1,Ouindo,Poindimié,LIEU_DIT_NC,TRIBU,Wiidö,165.39928663560227,-20.98624503490911,tribus_villages_nc,104,2204,Tibarama - Bayes - Ouindo - Ometteux - Napoém
referendum_2018,,,988,98822,POINDIMIE,POINDIMIE,0007,540,486,54,477,5,4,Tiéti,TIETI,1,Tiéti,Poindimié,LIEU_DIT_NC,TRIBU,Näcètii,165.31101622324238,-20.919563042768107,tribus_villages_nc,103,2202,Tiéti - Tyé
referendum_2018,,,988,98823,PONERIHOUEN,PONERIHOUEN,0004,379,324,55,320,2,2,Goa (maison commune),GOA MAISON COMMUNE,0.95,Goa,Ponérihouen,LIEU_DIT_NC,TRIBU,Göröwâméadù,165.30971500397104,-21.10629747908845,tribus_villages_nc,107,2303,Goyetta - Goa - Nébouéba - St Yves
referendum_2018,,,988,98823,PONERIHOUEN,PONERIHOUEN,0005,495,437,58,431,2,4,Grondu (maison commune),GRONDU MAISON COMMUNE,0.95,Grondu,Ponérihouen,LIEU_DIT_NC,TRIBU,Göröidù,165.38976794045686,-21.076609909810266,tribus_villages_nc,106,2302,Ponérihouen village
referendum_2018,,,988,98827,POYA,POYA,0002,446,380,66,378,0,2,Gohapin,GOHAPIN,0.99,Goipin,Poya,ARRETE_MANUAL,TRIBU,,165.27390161257972,-21.22505994951149,arrete_manual_tribus,117,2705,Gohapin - Montfaoué - Néklia - Kradji
referendum_2018,,,988,98827,POYA,POYA,0004,250,217,33,216,1,0,Montfaoué,MONTFAOUE,0.99,Montfaoué,Poya,ARRETE_MANUAL,TRIBU,,165.2933124776928,-21.277955211764784,arrete_manual_tribus,117,2705,Gohapin - Montfaoué - Néklia - Kradji
referendum_2018,,,988,98827,POYA,POYA,0006,190,169,21,169,0,0,Nékliai,NEKLIAI,0.99,Nekliaï,Poya,ARRETE_MANUAL,TRIBU,Nékilyai,165.1862986905251,-21.29493580556391,arrete_manual_tribus,117,2705,Gohapin - Montfaoué - Néklia - Kradji
referendum_2018,,,988,98828,SARRAMEA,SARRAMEA,0001,506,472,34,465,4,3,Mairie,MAIRIE,0.7,SARRAMEA,Sarraméa,LIEU_DIT_NC,VILLE,Chara Méa,165.85386596919105,-21.642344787633757,tribus_villages_nc,119,2801,Sarraméa
referendum_2018,,,988,98829,THIO,THIO,0003,309,254,55,252,0,2,Grand Borendy,GRAND BORENDY,1,Grand Borindi,Thio,LIEU_DIT_NC,TRIBU,Xöwi,166.45075740277505,-21.738718340168145,tribus_villages_nc,121,2902,Ouindo Borendy
referendum_2018,,,988,98829,THIO,THIO,0004,441,389,52,380,3,6,Saint-Pierre,SAINT PIERRE,1,St Pierre,Thio,LIEU_DIT_NC,TRIBU,Pwimuru,166.14983539215794,-21.67410856554519,tribus_villages_nc,121,2902,Ouindo Borendy
referendum_2018,,,988,98830,TOUHO,TOUHO,0004,402,347,55,347,0,0,Paola,PAOLA,1,Paola,Touho,LIEU_DIT_NC,TRIBU,Pwoï,165.1103595238747,-20.77393379422664,tribus_villages_nc,123,3003,Tiouandé - Ouanache - Congouma - Paola
referendum_2018,,,988,98832,YATE,YATE,0004,753,663,90,661,0,2,Unia,UNIA,1,Unia,Yaté,LIEU_DIT_NC,TRIBU,,166.89998901288348,-22.06107261844911,tribus_villages_nc,133,3202,Unia Ouinné
referendum_2018,,,988,98810,KAALA-GOMEN,KAALAGOMEN,0006,193,170,23,168,2,0,Ouaco,OUACO,0.93,Ecole de Ouaco,185 Rue Victor ROFFEY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,164.471215971078,-20.8375035625753,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral
referendum_2018,,,988,98811,KONE,KONE,0007,208,181,27,180,0,1,Néami,NEAMI,0.93,Ecole maternelle publique de Néami,Route GOROPOADJILEI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,164.971958124292,-20.977983356452,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
referendum_2018,,,988,98811,KONE,KONE,0008,397,364,33,362,0,2,Baco,BACO,0.93,Maison commune de Baco,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.895177171264,-21.0667090848805,etablissements_publics_nc,6,1103,Baco - Koniambo
referendum_2018,,,988,98833,KOUAOUA,KOUAOUA,0001,558,468,90,462,3,3,Mairie,MAIRIE,0.7,KOUAOUA,Kouaoua,LIEU_DIT_NC,VILLE,Aumu,165.82856671021466,-21.396045166693337,tribus_villages_nc,134,3301,Kouaoua village - Amon Kasiori
referendum_2018,,,988,98814,LIFOU,LIFOU,0003,581,344,237,342,1,1,Drueulu,DRUEULU,1,Douéoulou,Lifou,LIEU_DIT_NC,TRIBU,Drueulu,167.07853761275717,-20.930242999544458,tribus_villages_nc,14,1401,Gaitcha
referendum_2018,,,988,98814,LIFOU,LIFOU,0005,383,199,184,193,1,5,Jokin,JOKIN,1,Jokin,Lifou,LIEU_DIT_NC,TRIBU,,167.16447665584124,-20.703384020726688,tribus_villages_nc,16,1403,Wet
referendum_2018,,,988,98814,LIFOU,LIFOU,0009,190,101,89,100,1,0,Hnacaöm,HNACAOM,1,Hnacaöm,Lifou,LIEU_DIT_NC,TRIBU,,167.20569292168463,-20.72173372554335,tribus_villages_nc,16,1403,Wet
referendum_2018,,,988,98814,LIFOU,LIFOU,0019,335,157,178,155,1,1,Traput,TRAPUT,1,Traput,Lifou,LIEU_DIT_NC,TRIBU,,167.30947771877948,-20.931287472634196,tribus_villages_nc,15,1402,Lössi
referendum_2018,,,988,98814,LIFOU,LIFOU,0020,404,204,200,202,2,0,Kedeigne,KEDEIGNE,1,Kedeigne,Lifou,LIEU_DIT_NC,TRIBU,Kejëny,167.21465752873138,-21.037060872425982,tribus_villages_nc,15,1402,Lössi
referendum_2018,,,988,98814,LIFOU,LIFOU,0022,179,109,70,107,0,2,Hunëtë,HUNETE,1,Hunëtë,Lifou,LIEU_DIT_NC,TRIBU,,167.09364365001284,-20.763254184835077,tribus_villages_nc,16,1403,Wet
referendum_2018,,,988,98809,ILE DES PINS,ILEDESPINS,0002,675,558,117,552,4,2,Bâtiment communal Point Information,BATIMENT COMMUNAL POINT INFORMATION,,,,,,,167.495819,-22.66517,tidygeocoder_osm,161,901,Vao
referendum_2018,,,988,98815,MARE,MARE,0012,335,169,166,168,0,1,Eni,ENI,1,Eni,Maré,LIEU_DIT_NC,TRIBU,,167.94942757221617,-21.62666270346723,tribus_villages_nc,19,1503,Tadine Pénélo
referendum_2018,,,988,98817,MONT-DORE,MONTDORE,0008,791,675,116,659,7,9,Groupe scolaire de Boulari 1,GROUPE SCOLAIRE BOULARI,1,Groupe scolaire de Boulari,154 RUE ANTOINE GRISCELLI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.520855451452,-22.2274992832452,etablissements_publics_nc,27,1707,Boulari
referendum_2018,,,988,98801,BELEP,BELEP,0001,790,589,201,587,0,2,Mairie,MAIRIE,0.7,Waala,Belep,LIEU_DIT_NC,VILLE,,163.6480110596638,-19.71203277091468,tribus_villages_nc,3,101,Bélep
referendum_2018,,,988,98802,BOULOUPARIS,BOULOUPARI,0001,1520,1394,126,1378,3,13,Mairie,MAIRIE,0.98,Mairie de Boulouparis,,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Boulouparis,166.047711423762,-21.8654175541592,etablissements_publics_nc,88,201,Boulouparis village
